ID,Position,Department,quantity,Salary,year,month,date_mov,base,increase_index,budget_value
10013,Area Sales Manager,Sales,1,64397.0,2024,November,,HC,1.22569524,6577.59136
10013,Area Sales Manager,Sales,1,64397.0,2024,October,,HC,1.22569524,6577.59136
10013,Area Sales Manager,Sales,1,64397.0,2024,September,,HC,1.1673288,6264.37273
10013,Area Sales Manager,Sales,1,64397.0,2024,August,,HC,1.1673288,6264.37273
10013,Area Sales Manager,Sales,1,64397.0,2024,July,,HC,1.1673288,6264.37273
10013,Area Sales Manager,Sales,1,64397.0,2024,June,,HC,1.1673288,6264.37273
10013,Area Sales Manager,Sales,1,64397.0,2024,May,,HC,1.1673288,6264.37273
10013,Area Sales Manager,Sales,1,64397.0,2024,April,,HC,1.14444,6141.54189
10013,Area Sales Manager,Sales,1,64397.0,2024,March,,HC,1.0404,5583.2199
10013,Area Sales Manager,Sales,1,64397.0,2024,February,,HC,1.02,5473.745
10013,Area Sales Manager,Sales,1,64397.0,2024,January,,HC,1.02,5473.745
10013,Area Sales Manager,Sales,1,64397.0,2023,December,,HC,1.02,5473.745
10013,Area Sales Manager,Sales,1,64397.0,2023,November,,HC,1.02,5473.745
10013,Area Sales Manager,Sales,1,64397.0,2023,October,,HC,1.0,5366.41667
10013,Area Sales Manager,Sales,1,64397.0,2023,September,,HC,1.0,5366.41667
10287,Production Technician I,Production       ,1,63025.0,2024,December,,HC,1.22569524,6437.45354
10287,Production Technician I,Production       ,1,63025.0,2024,November,,HC,1.22569524,6437.45354
10287,Production Technician I,Production       ,1,63025.0,2024,October,,HC,1.22569524,6437.45354
10287,Production Technician I,Production       ,1,63025.0,2024,September,,HC,1.1673288,6130.90813
10287,Production Technician I,Production       ,1,63025.0,2024,August,,HC,1.1673288,6130.90813
10287,Production Technician I,Production       ,1,63025.0,2024,July,,HC,1.1673288,6130.90813
10287,Production Technician I,Production       ,1,63025.0,2024,June,,HC,1.1673288,6130.90813
10287,Production Technician I,Production       ,1,63025.0,2024,May,,HC,1.1673288,6130.90813
10287,Production Technician I,Production       ,1,63025.0,2024,April,,HC,1.14444,6010.69425
10287,Production Technician I,Production       ,1,63025.0,2024,March,,HC,1.0404,5464.2675
10287,Production Technician I,Production       ,1,63025.0,2024,February,,HC,1.02,5357.125
10287,Production Technician I,Production       ,1,63025.0,2024,January,,HC,1.02,5357.125
10287,Production Technician I,Production       ,1,63025.0,2023,December,,HC,1.02,5357.125
10287,Production Technician I,Production       ,1,63025.0,2023,November,,HC,1.02,5357.125
10287,Production Technician I,Production       ,1,63025.0,2023,October,,HC,1.0,5252.08333
10287,Production Technician I,Production       ,1,63025.0,2023,September,,HC,1.0,5252.08333
10044,Network Engineer,IT/IS,1,75281.0,2024,December,,HC,1.22569524,7689.29695
10044,Network Engineer,IT/IS,1,75281.0,2024,November,,HC,1.22569524,7689.29695
10044,Network Engineer,IT/IS,1,75281.0,2024,October,,HC,1.22569524,7689.29695
10044,Network Engineer,IT/IS,1,75281.0,2024,September,,HC,1.1673288,7323.13995
10044,Network Engineer,IT/IS,1,75281.0,2024,August,,HC,1.1673288,7323.13995
10044,Network Engineer,IT/IS,1,75281.0,2024,July,,HC,1.1673288,7323.13995
10044,Network Engineer,IT/IS,1,75281.0,2024,June,,HC,1.1673288,7323.13995
10044,Network Engineer,IT/IS,1,75281.0,2024,May,,HC,1.1673288,7323.13995
10044,Network Engineer,IT/IS,1,75281.0,2024,April,,HC,1.14444,7179.54897
10044,Network Engineer,IT/IS,1,75281.0,2024,March,,HC,1.0404,6526.8627
10044,Network Engineer,IT/IS,1,75281.0,2024,February,,HC,1.02,6398.885
10044,Network Engineer,IT/IS,1,75281.0,2024,January,,HC,1.02,6398.885
10044,Network Engineer,IT/IS,1,75281.0,2023,December,,HC,1.02,6398.885
10044,Network Engineer,IT/IS,1,75281.0,2023,November,,HC,1.02,6398.885
10044,Network Engineer,IT/IS,1,75281.0,2023,October,,HC,1.0,6273.41667
10044,Network Engineer,IT/IS,1,75281.0,2023,September,,HC,1.0,6273.41667
10102,Software Engineer,Software Engineering,1,100416.0,2024,December,,HC,1.22569524,10256.61777
10102,Software Engineer,Software Engineering,1,100416.0,2024,November,,HC,1.22569524,10256.61777
10102,Software Engineer,Software Engineering,1,100416.0,2024,October,,HC,1.22569524,10256.61777
10102,Software Engineer,Software Engineering,1,100416.0,2024,September,,HC,1.1673288,9768.2074
10102,Software Engineer,Software Engineering,1,100416.0,2024,August,,HC,1.1673288,9768.2074
10102,Software Engineer,Software Engineering,1,100416.0,2024,July,,HC,1.1673288,9768.2074
10102,Software Engineer,Software Engineering,1,100416.0,2024,June,,HC,1.1673288,9768.2074
10102,Software Engineer,Software Engineering,1,100416.0,2024,May,,HC,1.1673288,9768.2074
10102,Software Engineer,Software Engineering,1,100416.0,2024,April,,HC,1.14444,9576.67392
10102,Software Engineer,Software Engineering,1,100416.0,2024,March,,HC,1.0404,8706.0672
10102,Software Engineer,Software Engineering,1,100416.0,2024,February,,HC,1.02,8535.36
10102,Software Engineer,Software Engineering,1,100416.0,2024,January,,HC,1.02,8535.36
10102,Software Engineer,Software Engineering,1,100416.0,2023,December,,HC,1.02,8535.36
10102,Software Engineer,Software Engineering,1,100416.0,2023,November,,HC,1.02,8535.36
10102,Software Engineer,Software Engineering,1,100416.0,2023,October,,HC,1.0,8368.0
10102,Software Engineer,Software Engineering,1,100416.0,2023,September,,HC,1.0,8368.0
10270,Production Technician II,Production       ,1,74813.0,2024,December,,HC,1.22569524,7641.49483
10270,Production Technician II,Production       ,1,74813.0,2024,November,,HC,1.22569524,7641.49483
10270,Production Technician II,Production       ,1,74813.0,2024,October,,HC,1.22569524,7641.49483
10270,Production Technician II,Production       ,1,74813.0,2024,September,,HC,1.1673288,7277.61413
10270,Production Technician II,Production       ,1,74813.0,2024,August,,HC,1.1673288,7277.61413
10270,Production Technician II,Production       ,1,74813.0,2024,July,,HC,1.1673288,7277.61413
10270,Production Technician II,Production       ,1,74813.0,2024,June,,HC,1.1673288,7277.61413
10270,Production Technician II,Production       ,1,74813.0,2024,May,,HC,1.1673288,7277.61413
10270,Production Technician II,Production       ,1,74813.0,2024,April,,HC,1.14444,7134.91581
10270,Production Technician II,Production       ,1,74813.0,2024,March,,HC,1.0404,6486.2871
10270,Production Technician II,Production       ,1,74813.0,2024,February,,HC,1.02,6359.105
10270,Production Technician II,Production       ,1,74813.0,2024,January,,HC,1.02,6359.105
10270,Production Technician II,Production       ,1,74813.0,2023,December,,HC,1.02,6359.105
10270,Production Technician II,Production       ,1,74813.0,2023,November,,HC,1.02,6359.105
10270,Production Technician II,Production       ,1,74813.0,2023,October,,HC,1.0,6234.41667
10270,Production Technician II,Production       ,1,74813.0,2023,September,,HC,1.0,6234.41667
10045,Network Engineer,IT/IS,1,76029.0,2024,December,,HC,1.22569524,7765.69862
10045,Network Engineer,IT/IS,1,76029.0,2024,November,,HC,1.22569524,7765.69862
10045,Network Engineer,IT/IS,1,76029.0,2024,October,,HC,1.22569524,7765.69862
10045,Network Engineer,IT/IS,1,76029.0,2024,September,,HC,1.1673288,7395.90344
10045,Network Engineer,IT/IS,1,76029.0,2024,August,,HC,1.1673288,7395.90344
10045,Network Engineer,IT/IS,1,76029.0,2024,July,,HC,1.1673288,7395.90344
10045,Network Engineer,IT/IS,1,76029.0,2024,June,,HC,1.1673288,7395.90344
10045,Network Engineer,IT/IS,1,76029.0,2024,May,,HC,1.1673288,7395.90344
10045,Network Engineer,IT/IS,1,76029.0,2024,April,,HC,1.14444,7250.88573
10045,Network Engineer,IT/IS,1,76029.0,2024,March,,HC,1.0404,6591.7143
10045,Network Engineer,IT/IS,1,76029.0,2024,February,,HC,1.02,6462.465
10045,Network Engineer,IT/IS,1,76029.0,2024,January,,HC,1.02,6462.465
10045,Network Engineer,IT/IS,1,76029.0,2023,December,,HC,1.02,6462.465
10045,Network Engineer,IT/IS,1,76029.0,2023,November,,HC,1.02,6462.465
10045,Network Engineer,IT/IS,1,76029.0,2023,October,,HC,1.0,6335.75
10045,Network Engineer,IT/IS,1,76029.0,2023,September,,HC,1.0,6335.75
10205,Area Sales Manager,Sales,1,57859.0,2024,December,,HC,1.22569524,5909.79174
10205,Area Sales Manager,Sales,1,57859.0,2024,November,,HC,1.22569524,5909.79174
10205,Area Sales Manager,Sales,1,57859.0,2024,October,,HC,1.22569524,5909.79174
10205,Area Sales Manager,Sales,1,57859.0,2024,September,,HC,1.1673288,5628.37309
10205,Area Sales Manager,Sales,1,57859.0,2024,August,,HC,1.1673288,5628.37309
10205,Area Sales Manager,Sales,1,57859.0,2024,July,,HC,1.1673288,5628.37309
10205,Area Sales Manager,Sales,1,57859.0,2024,June,,HC,1.1673288,5628.37309
10205,Area Sales Manager,Sales,1,57859.0,2024,May,,HC,1.1673288,5628.37309
10205,Area Sales Manager,Sales,1,57859.0,2024,April,,HC,1.14444,5518.01283
10205,Area Sales Manager,Sales,1,57859.0,2024,March,,HC,1.0404,5016.3753
10205,Area Sales Manager,Sales,1,57859.0,2024,February,,HC,1.02,4918.015
10205,Area Sales Manager,Sales,1,57859.0,2024,January,,HC,1.02,4918.015
10205,Area Sales Manager,Sales,1,57859.0,2023,December,,HC,1.02,4918.015
10205,Area Sales Manager,Sales,1,57859.0,2023,November,,HC,1.02,4918.015
10205,Area Sales Manager,Sales,1,57859.0,2023,October,,HC,1.0,4821.58333
10205,Area Sales Manager,Sales,1,57859.0,2023,September,,HC,1.0,4821.58333
10014,Production Technician I,Production       ,1,58523.0,2024,December,,HC,1.22569524,5977.61354
10014,Production Technician I,Production       ,1,58523.0,2024,November,,HC,1.22569524,5977.61354
10014,Production Technician I,Production       ,1,58523.0,2024,October,,HC,1.22569524,5977.61354
10014,Production Technician I,Production       ,1,58523.0,2024,September,,HC,1.1673288,5692.96528
10014,Production Technician I,Production       ,1,58523.0,2024,August,,HC,1.1673288,5692.96528
10014,Production Technician I,Production       ,1,58523.0,2024,July,,HC,1.1673288,5692.96528
10014,Production Technician I,Production       ,1,58523.0,2024,June,,HC,1.1673288,5692.96528
10014,Production Technician I,Production       ,1,58523.0,2024,May,,HC,1.1673288,5692.96528
10014,Production Technician I,Production       ,1,58523.0,2024,April,,HC,1.14444,5581.33851
10014,Production Technician I,Production       ,1,58523.0,2024,March,,HC,1.0404,5073.9441
10014,Production Technician I,Production       ,1,58523.0,2024,February,,HC,1.02,4974.455
10014,Production Technician I,Production       ,1,58523.0,2024,January,,HC,1.02,4974.455
10014,Production Technician I,Production       ,1,58523.0,2023,December,,HC,1.02,4974.455
10014,Production Technician I,Production       ,1,58523.0,2023,November,,HC,1.02,4974.455
10014,Production Technician I,Production       ,1,58523.0,2023,October,,HC,1.0,4876.91667
10014,Production Technician I,Production       ,1,58523.0,2023,September,,HC,1.0,4876.91667
10144,Production Manager,Production       ,1,88976.0,2024,December,,HC,1.22569524,9088.12164
10144,Production Manager,Production       ,1,88976.0,2024,November,,HC,1.22569524,9088.12164
10144,Production Manager,Production       ,1,88976.0,2024,October,,HC,1.22569524,9088.12164
10144,Production Manager,Production       ,1,88976.0,2024,September,,HC,1.1673288,8655.35394
10144,Production Manager,Production       ,1,88976.0,2024,August,,HC,1.1673288,8655.35394
10144,Production Manager,Production       ,1,88976.0,2024,July,,HC,1.1673288,8655.35394
10144,Production Manager,Production       ,1,88976.0,2024,June,,HC,1.1673288,8655.35394
10144,Production Manager,Production       ,1,88976.0,2024,May,,HC,1.1673288,8655.35394
10144,Production Manager,Production       ,1,88976.0,2024,April,,HC,1.14444,8485.64112
10144,Production Manager,Production       ,1,88976.0,2024,March,,HC,1.0404,7714.2192
10144,Production Manager,Production       ,1,88976.0,2024,February,,HC,1.02,7562.96
10144,Production Manager,Production       ,1,88976.0,2024,January,,HC,1.02,7562.96
10144,Production Manager,Production       ,1,88976.0,2023,December,,HC,1.02,7562.96
10144,Production Manager,Production       ,1,88976.0,2023,November,,HC,1.02,7562.96
10144,Production Manager,Production       ,1,88976.0,2023,October,,HC,1.0,7414.66667
10144,Production Manager,Production       ,1,88976.0,2023,September,,HC,1.0,7414.66667
10253,Area Sales Manager,Sales,1,55875.0,2024,December,,HC,1.22569524,5707.14346
10253,Area Sales Manager,Sales,1,55875.0,2024,November,,HC,1.22569524,5707.14346
10253,Area Sales Manager,Sales,1,55875.0,2024,October,,HC,1.22569524,5707.14346
10253,Area Sales Manager,Sales,1,55875.0,2024,September,,HC,1.1673288,5435.37473
10253,Area Sales Manager,Sales,1,55875.0,2024,August,,HC,1.1673288,5435.37473
10253,Area Sales Manager,Sales,1,55875.0,2024,July,,HC,1.1673288,5435.37473
10253,Area Sales Manager,Sales,1,55875.0,2024,June,,HC,1.1673288,5435.37473
10253,Area Sales Manager,Sales,1,55875.0,2024,May,,HC,1.1673288,5435.37473
10253,Area Sales Manager,Sales,1,55875.0,2024,April,,HC,1.14444,5328.79875
10253,Area Sales Manager,Sales,1,55875.0,2024,March,,HC,1.0404,4844.3625
10253,Area Sales Manager,Sales,1,55875.0,2024,February,,HC,1.02,4749.375
10253,Area Sales Manager,Sales,1,55875.0,2024,January,,HC,1.02,4749.375
10253,Area Sales Manager,Sales,1,55875.0,2023,December,,HC,1.02,4749.375
10253,Area Sales Manager,Sales,1,55875.0,2023,November,,HC,1.02,4749.375
10253,Area Sales Manager,Sales,1,55875.0,2023,October,,HC,1.0,4656.25
10253,Area Sales Manager,Sales,1,55875.0,2023,September,,HC,1.0,4656.25
10118,Database Administrator,IT/IS,1,113999.0,2024,December,,HC,1.22569524,11644.00264
10118,Database Administrator,IT/IS,1,113999.0,2024,November,,HC,1.22569524,11644.00264
10118,Database Administrator,IT/IS,1,113999.0,2024,October,,HC,1.22569524,11644.00264
10118,Database Administrator,IT/IS,1,113999.0,2024,September,,HC,1.1673288,11089.52632
10118,Database Administrator,IT/IS,1,113999.0,2024,August,,HC,1.1673288,11089.52632
10118,Database Administrator,IT/IS,1,113999.0,2024,July,,HC,1.1673288,11089.52632
10118,Database Administrator,IT/IS,1,113999.0,2024,June,,HC,1.1673288,11089.52632
10118,Database Administrator,IT/IS,1,113999.0,2024,May,,HC,1.1673288,11089.52632
10118,Database Administrator,IT/IS,1,113999.0,2024,April,,HC,1.14444,10872.08463
10118,Database Administrator,IT/IS,1,113999.0,2024,March,,HC,1.0404,9883.7133
10118,Database Administrator,IT/IS,1,113999.0,2024,February,,HC,1.02,9689.915
10118,Database Administrator,IT/IS,1,113999.0,2024,January,,HC,1.02,9689.915
10118,Database Administrator,IT/IS,1,113999.0,2023,December,,HC,1.02,9689.915
10118,Database Administrator,IT/IS,1,113999.0,2023,November,,HC,1.02,9689.915
10118,Database Administrator,IT/IS,1,113999.0,2023,October,,HC,1.0,9499.91667
10118,Database Administrator,IT/IS,1,113999.0,2023,September,,HC,1.0,9499.91667
10022,Production Technician I,Production       ,1,49773.0,2024,December,,HC,1.22569524,5083.87743
10022,Production Technician I,Production       ,1,49773.0,2024,November,,HC,1.22569524,5083.87743
10022,Production Technician I,Production       ,1,49773.0,2024,October,,HC,1.22569524,5083.87743
10022,Production Technician I,Production       ,1,49773.0,2024,September,,HC,1.1673288,4841.78803
10022,Production Technician I,Production       ,1,49773.0,2024,August,,HC,1.1673288,4841.78803
10022,Production Technician I,Production       ,1,49773.0,2024,July,,HC,1.1673288,4841.78803
10022,Production Technician I,Production       ,1,49773.0,2024,June,,HC,1.1673288,4841.78803
10022,Production Technician I,Production       ,1,49773.0,2024,May,,HC,1.1673288,4841.78803
10022,Production Technician I,Production       ,1,49773.0,2024,April,,HC,1.14444,4746.85101
10022,Production Technician I,Production       ,1,49773.0,2024,March,,HC,1.0404,4315.3191
10022,Production Technician I,Production       ,1,49773.0,2024,February,,HC,1.02,4230.705
10022,Production Technician I,Production       ,1,49773.0,2024,January,,HC,1.02,4230.705
10022,Production Technician I,Production       ,1,49773.0,2023,December,,HC,1.02,4230.705
10022,Production Technician I,Production       ,1,49773.0,2023,November,,HC,1.02,4230.705
10022,Production Technician I,Production       ,1,49773.0,2023,October,,HC,1.0,4147.75
10022,Production Technician I,Production       ,1,49773.0,2023,September,,HC,1.0,4147.75
10183,Production Technician I,Production       ,1,62068.0,2024,December,,HC,1.22569524,6339.70435
10183,Production Technician I,Production       ,1,62068.0,2024,November,,HC,1.22569524,6339.70435
10183,Production Technician I,Production       ,1,62068.0,2024,October,,HC,1.22569524,6339.70435
10183,Production Technician I,Production       ,1,62068.0,2024,September,,HC,1.1673288,6037.81366
10183,Production Technician I,Production       ,1,62068.0,2024,August,,HC,1.1673288,6037.81366
10183,Production Technician I,Production       ,1,62068.0,2024,July,,HC,1.1673288,6037.81366
10183,Production Technician I,Production       ,1,62068.0,2024,June,,HC,1.1673288,6037.81366
10183,Production Technician I,Production       ,1,62068.0,2024,May,,HC,1.1673288,6037.81366
10183,Production Technician I,Production       ,1,62068.0,2024,April,,HC,1.14444,5919.42516
10183,Production Technician I,Production       ,1,62068.0,2024,March,,HC,1.0404,5381.2956
10183,Production Technician I,Production       ,1,62068.0,2024,February,,HC,1.02,5275.78
10183,Production Technician I,Production       ,1,62068.0,2024,January,,HC,1.02,5275.78
10183,Production Technician I,Production       ,1,62068.0,2023,December,,HC,1.02,5275.78
10183,Production Technician I,Production       ,1,62068.0,2023,November,,HC,1.02,5275.78
10183,Production Technician I,Production       ,1,62068.0,2023,October,,HC,1.0,5172.33333
10183,Production Technician I,Production       ,1,62068.0,2023,September,,HC,1.0,5172.33333
10190,Production Technician II,Production       ,1,66541.0,2024,December,,HC,1.22569524,6796.58225
10190,Production Technician II,Production       ,1,66541.0,2024,November,,HC,1.22569524,6796.58225
10190,Production Technician II,Production       ,1,66541.0,2024,October,,HC,1.22569524,6796.58225
10190,Production Technician II,Production       ,1,66541.0,2024,September,,HC,1.1673288,6472.93547
10190,Production Technician II,Production       ,1,66541.0,2024,August,,HC,1.1673288,6472.93547
10190,Production Technician II,Production       ,1,66541.0,2024,July,,HC,1.1673288,6472.93547
10190,Production Technician II,Production       ,1,66541.0,2024,June,,HC,1.1673288,6472.93547
10190,Production Technician II,Production       ,1,66541.0,2024,May,,HC,1.1673288,6472.93547
10190,Production Technician II,Production       ,1,66541.0,2024,April,,HC,1.14444,6346.01517
10190,Production Technician II,Production       ,1,66541.0,2024,March,,HC,1.0404,5769.1047
10190,Production Technician II,Production       ,1,66541.0,2024,February,,HC,1.02,5655.985
10190,Production Technician II,Production       ,1,66541.0,2024,January,,HC,1.02,5655.985
10190,Production Technician II,Production       ,1,66541.0,2023,December,,HC,1.02,5655.985
10190,Production Technician II,Production       ,1,66541.0,2023,November,,HC,1.02,5655.985
10190,Production Technician II,Production       ,1,66541.0,2023,October,,HC,1.0,5545.08333
10190,Production Technician II,Production       ,1,66541.0,2023,September,,HC,1.0,5545.08333
10274,Production Manager,Production       ,1,80512.0,2024,December,,HC,1.22569524,8223.59793
10274,Production Manager,Production       ,1,80512.0,2024,November,,HC,1.22569524,8223.59793
10274,Production Manager,Production       ,1,80512.0,2024,October,,HC,1.22569524,8223.59793
10274,Production Manager,Production       ,1,80512.0,2024,September,,HC,1.1673288,7831.99803
10274,Production Manager,Production       ,1,80512.0,2024,August,,HC,1.1673288,7831.99803
10274,Production Manager,Production       ,1,80512.0,2024,July,,HC,1.1673288,7831.99803
10274,Production Manager,Production       ,1,80512.0,2024,June,,HC,1.1673288,7831.99803
10274,Production Manager,Production       ,1,80512.0,2024,May,,HC,1.1673288,7831.99803
10274,Production Manager,Production       ,1,80512.0,2024,April,,HC,1.14444,7678.42944
10274,Production Manager,Production       ,1,80512.0,2024,March,,HC,1.0404,6980.3904
10274,Production Manager,Production       ,1,80512.0,2024,February,,HC,1.02,6843.52
10274,Production Manager,Production       ,1,80512.0,2024,January,,HC,1.02,6843.52
10274,Production Manager,Production       ,1,80512.0,2023,December,,HC,1.02,6843.52
10274,Production Manager,Production       ,1,80512.0,2023,November,,HC,1.02,6843.52
10274,Production Manager,Production       ,1,80512.0,2023,October,,HC,1.0,6709.33333
10274,Production Manager,Production       ,1,80512.0,2023,September,,HC,1.0,6709.33333
10293,Production Technician I,Production       ,1,50274.0,2024,December,,HC,1.22569524,5135.05021
10293,Production Technician I,Production       ,1,50274.0,2024,November,,HC,1.22569524,5135.05021
10293,Production Technician I,Production       ,1,50274.0,2024,October,,HC,1.22569524,5135.05021
10293,Production Technician I,Production       ,1,50274.0,2024,September,,HC,1.1673288,4890.52401
10293,Production Technician I,Production       ,1,50274.0,2024,August,,HC,1.1673288,4890.52401
10293,Production Technician I,Production       ,1,50274.0,2024,July,,HC,1.1673288,4890.52401
10293,Production Technician I,Production       ,1,50274.0,2024,June,,HC,1.1673288,4890.52401
10293,Production Technician I,Production       ,1,50274.0,2024,May,,HC,1.1673288,4890.52401
10293,Production Technician I,Production       ,1,50274.0,2024,April,,HC,1.14444,4794.63138
10293,Production Technician I,Production       ,1,50274.0,2024,March,,HC,1.0404,4358.7558
10293,Production Technician I,Production       ,1,50274.0,2024,February,,HC,1.02,4273.29
10293,Production Technician I,Production       ,1,50274.0,2024,January,,HC,1.02,4273.29
10293,Production Technician I,Production       ,1,50274.0,2023,December,,HC,1.02,4273.29
10293,Production Technician I,Production       ,1,50274.0,2023,November,,HC,1.02,4273.29
10293,Production Technician I,Production       ,1,50274.0,2023,October,,HC,1.0,4189.5
10293,Production Technician I,Production       ,1,50274.0,2023,September,,HC,1.0,4189.5
10172,Senior BI Developer,IT/IS,1,84903.0,2024,December,,HC,1.22569524,8672.10025
10172,Senior BI Developer,IT/IS,1,84903.0,2024,November,,HC,1.22569524,8672.10025
10172,Senior BI Developer,IT/IS,1,84903.0,2024,October,,HC,1.22569524,8672.10025
10172,Senior BI Developer,IT/IS,1,84903.0,2024,September,,HC,1.1673288,8259.14309
10172,Senior BI Developer,IT/IS,1,84903.0,2024,August,,HC,1.1673288,8259.14309
10172,Senior BI Developer,IT/IS,1,84903.0,2024,July,,HC,1.1673288,8259.14309
10172,Senior BI Developer,IT/IS,1,84903.0,2024,June,,HC,1.1673288,8259.14309
10172,Senior BI Developer,IT/IS,1,84903.0,2024,May,,HC,1.1673288,8259.14309
10172,Senior BI Developer,IT/IS,1,84903.0,2024,April,,HC,1.14444,8097.19911
10172,Senior BI Developer,IT/IS,1,84903.0,2024,March,,HC,1.0404,7361.0901
10172,Senior BI Developer,IT/IS,1,84903.0,2024,February,,HC,1.02,7216.755
10172,Senior BI Developer,IT/IS,1,84903.0,2024,January,,HC,1.02,7216.755
10172,Senior BI Developer,IT/IS,1,84903.0,2023,December,,HC,1.02,7216.755
10172,Senior BI Developer,IT/IS,1,84903.0,2023,November,,HC,1.02,7216.755
10172,Senior BI Developer,IT/IS,1,84903.0,2023,October,,HC,1.0,7075.25
10172,Senior BI Developer,IT/IS,1,84903.0,2023,September,,HC,1.0,7075.25
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,December,,HC,1.22569524,10952.19982
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,November,,HC,1.22569524,10952.19982
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,October,,HC,1.22569524,10952.19982
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,September,,HC,1.1673288,10430.66649
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,August,,HC,1.1673288,10430.66649
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,July,,HC,1.1673288,10430.66649
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,June,,HC,1.1673288,10430.66649
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,May,,HC,1.1673288,10430.66649
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,April,,HC,1.14444,10226.14362
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,March,,HC,1.0404,9296.4942
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,February,,HC,1.02,9114.21
10127,Sr. Network Engineer,IT/IS,1,107226.0,2024,January,,HC,1.02,9114.21
10127,Sr. Network Engineer,IT/IS,1,107226.0,2023,December,,HC,1.02,9114.21
10127,Sr. Network Engineer,IT/IS,1,107226.0,2023,November,,HC,1.02,9114.21
10127,Sr. Network Engineer,IT/IS,1,107226.0,2023,October,,HC,1.0,8935.5
10127,Sr. Network Engineer,IT/IS,1,107226.0,2023,September,,HC,1.0,8935.5
10072,Production Technician I,Production       ,1,58371.0,2024,December,,HC,1.22569524,5962.08807
10072,Production Technician I,Production       ,1,58371.0,2024,November,,HC,1.22569524,5962.08807
10072,Production Technician I,Production       ,1,58371.0,2024,October,,HC,1.22569524,5962.08807
10072,Production Technician I,Production       ,1,58371.0,2024,September,,HC,1.1673288,5678.17912
10072,Production Technician I,Production       ,1,58371.0,2024,August,,HC,1.1673288,5678.17912
10072,Production Technician I,Production       ,1,58371.0,2024,July,,HC,1.1673288,5678.17912
10072,Production Technician I,Production       ,1,58371.0,2024,June,,HC,1.1673288,5678.17912
10072,Production Technician I,Production       ,1,58371.0,2024,May,,HC,1.1673288,5678.17912
10072,Production Technician I,Production       ,1,58371.0,2024,April,,HC,1.14444,5566.84227
10072,Production Technician I,Production       ,1,58371.0,2024,March,,HC,1.0404,5060.7657
10072,Production Technician I,Production       ,1,58371.0,2024,February,,HC,1.02,4961.535
10072,Production Technician I,Production       ,1,58371.0,2024,January,,HC,1.02,4961.535
10072,Production Technician I,Production       ,1,58371.0,2023,December,,HC,1.02,4961.535
10072,Production Technician I,Production       ,1,58371.0,2023,November,,HC,1.02,4961.535
10072,Production Technician I,Production       ,1,58371.0,2023,October,,HC,1.0,4864.25
10072,Production Technician I,Production       ,1,58371.0,2023,September,,HC,1.0,4864.25
10048,Production Technician I,Production       ,1,55140.0,2024,December,,HC,1.22569524,5632.06963
10048,Production Technician I,Production       ,1,55140.0,2024,November,,HC,1.22569524,5632.06963
10048,Production Technician I,Production       ,1,55140.0,2024,October,,HC,1.22569524,5632.06963
10048,Production Technician I,Production       ,1,55140.0,2024,September,,HC,1.1673288,5363.87584
10048,Production Technician I,Production       ,1,55140.0,2024,August,,HC,1.1673288,5363.87584
10048,Production Technician I,Production       ,1,55140.0,2024,July,,HC,1.1673288,5363.87584
10048,Production Technician I,Production       ,1,55140.0,2024,June,,HC,1.1673288,5363.87584
10048,Production Technician I,Production       ,1,55140.0,2024,May,,HC,1.1673288,5363.87584
10048,Production Technician I,Production       ,1,55140.0,2024,April,,HC,1.14444,5258.7018
10048,Production Technician I,Production       ,1,55140.0,2024,March,,HC,1.0404,4780.638
10048,Production Technician I,Production       ,1,55140.0,2024,February,,HC,1.02,4686.9
10048,Production Technician I,Production       ,1,55140.0,2024,January,,HC,1.02,4686.9
10048,Production Technician I,Production       ,1,55140.0,2023,December,,HC,1.02,4686.9
10048,Production Technician I,Production       ,1,55140.0,2023,November,,HC,1.02,4686.9
10048,Production Technician I,Production       ,1,55140.0,2023,October,,HC,1.0,4595.0
10048,Production Technician I,Production       ,1,55140.0,2023,September,,HC,1.0,4595.0
10204,Production Technician I,Production       ,1,58062.0,2024,December,,HC,1.22569524,5930.52642
10204,Production Technician I,Production       ,1,58062.0,2024,November,,HC,1.22569524,5930.52642
10204,Production Technician I,Production       ,1,58062.0,2024,October,,HC,1.22569524,5930.52642
10204,Production Technician I,Production       ,1,58062.0,2024,September,,HC,1.1673288,5648.1204
10204,Production Technician I,Production       ,1,58062.0,2024,August,,HC,1.1673288,5648.1204
10204,Production Technician I,Production       ,1,58062.0,2024,July,,HC,1.1673288,5648.1204
10204,Production Technician I,Production       ,1,58062.0,2024,June,,HC,1.1673288,5648.1204
10204,Production Technician I,Production       ,1,58062.0,2024,May,,HC,1.1673288,5648.1204
10204,Production Technician I,Production       ,1,58062.0,2024,April,,HC,1.14444,5537.37294
